item_code, vendor_code,launch_month, unit_price, department_name, category_name, subcategory_name,sales_velocity, sales_month, sales_unit, promotion_type
I-118465,V118,2010.M03,42,Cosmetics,Cosmetics Eye,Shadow,E,2013.M03,4.8,no_promotion
I-118465,V118,2010.M03,42,Cosmetics,Cosmetics Eye,Shadow,E,2013.M04,1,no_promotion
I-118465,V118,2010.M03,42,Cosmetics,Cosmetics Eye,Shadow,E,2013.M05,2,no_promotion
I-118465,V118,2010.M03,42,Cosmetics,Cosmetics Eye,Shadow,E,2013.M06,0.8,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M02,15,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M03,146.4,Catalogue Promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M04,64,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M05,52,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M06,50.4,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M07,34,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M08,22,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M09,28.8,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M10,26,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M11,17,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2010.M12,30.4,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M01,13,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M02,21,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M03,21.6,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M04,14,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M05,19,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M06,16.8,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M07,30,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M08,29,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M09,27.2,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M10,17,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M11,26,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2011.M12,27.2,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M01,21.6,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M02,29,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M03,21.6,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M04,22,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M05,23,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M06,34.4,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M07,36,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M08,21,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M09,40.8,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M10,29,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M11,35,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2012.M12,42.4,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2013.M01,39,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2013.M02,45,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2013.M03,35.2,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2013.M04,41,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2013.M05,37,no_promotion
I-118466,V118,2010.M03,59,Cosmetics,Cosmetics Eye,Shadow,C,2013.M06,44,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M02,36,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M03,296.8,Catalogue Promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M04,73,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M05,90,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M06,35.2,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M07,7,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M08,1,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M09,-0.8,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M11,5,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2010.M12,31.2,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M01,11,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M02,14,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M03,4.8,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M04,13,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M05,21,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M06,32,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M07,33,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M08,42,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M09,29.6,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M10,40,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M11,44,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2011.M12,60.8,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M01,39.2,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M02,50,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M03,53.6,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M04,27,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M05,78,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M06,76,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M07,65,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M08,67,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M09,80.8,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M10,53,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M11,91,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2012.M12,98.4,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2013.M01,66,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2013.M02,106,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2013.M03,89.6,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2013.M04,105,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2013.M05,95,no_promotion
I-118470,V118,2010.M03,42,Cosmetics,Cosmetics Lip,Stick,B,2013.M06,114.4,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M02,28,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M03,122.4,Catalogue Promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M04,31,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M05,23,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M06,31.2,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M07,20,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M08,24,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M09,25.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M10,18,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M11,16,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2010.M12,25.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M01,11,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M02,12,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M03,16.8,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M04,28,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M05,10,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M06,16,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M07,8,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M08,13,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M09,20,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M10,11,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M11,17,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2011.M12,21.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M01,9.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M02,14,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M03,17.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M04,13,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M05,21,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M06,21.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M07,16,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M08,18,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M09,13.6,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M10,14,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M11,21,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2012.M12,27.2,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2013.M01,19,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2013.M02,17,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2013.M03,11.2,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2013.M04,12,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2013.M05,15,no_promotion
I-118474,V58,2010.M03,42,Cosmetics,Cosmetics Cheek,Stain,D,2013.M06,15.2,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M03,219.2,Catalogue Promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M04,213,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M05,118,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M06,215.2,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M07,185,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M08,171,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M09,185.6,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M10,198,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M11,226,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2010.M12,264,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M01,173,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M02,211,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M03,225.6,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M04,222,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M05,272,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M06,364,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M07,306,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M08,347,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M09,325.6,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M10,231,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M11,287,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2011.M12,413.6,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M01,273.6,In-Store Promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M02,272,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M03,404,Catalogue Promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M04,380,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M05,406,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M06,542.4,Catalogue Promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M07,457,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M08,491,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M09,456.8,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M10,448,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M11,488,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2012.M12,705.6,Catalogue Promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2013.M01,509,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2013.M02,530,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2013.M03,639.2,Catalogue Promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2013.M04,621,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2013.M05,614,no_promotion
I-118475,V58,2010.M03,34,Cosmetics,Cosmetics Eye,Liner,A,2013.M06,644.8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M02,3,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M03,43.2,Catalogue Promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M04,14,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M05,4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M06,8.8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M07,12,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M08,14,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M09,16.8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M10,8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M11,6,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2010.M12,14.4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M01,4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M02,5,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M03,6.4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M04,6,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M05,2,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M06,4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M07,5,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M08,4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M09,4.8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M10,3,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M11,6,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2011.M12,12,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M01,3.2,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M02,2,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M03,0.8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M04,6,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M05,6,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M06,1.6,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M07,2,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M08,5,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M09,4,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M10,3,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M11,3,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2012.M12,8,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2013.M01,7,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2013.M02,1,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2013.M03,3.2,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2013.M04,3,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2013.M05,3,no_promotion
I-118535,V74,2010.M03,122,Fragrance,Fragrance Personal,Other,D,2013.M06,2.4,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M03,36,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M04,60,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M05,63,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M06,79.2,Catalogue Promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M07,67,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M08,63,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M09,64,Catalogue Promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M10,57,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M11,52,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2010.M12,71.2,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M01,42,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M02,52,In-Store Promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M03,52.8,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M04,63,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M05,73,In-Store Promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M06,78.4,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M07,63,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M08,70,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M09,70.4,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M10,89,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M11,84,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2011.M12,68.8,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M01,68,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M02,78,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M03,92.8,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M04,82,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M05,86,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M06,104.8,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M07,89,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M08,87,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M09,105.6,Catalogue Promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M10,73,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M11,81,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2012.M12,81.6,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2013.M01,77,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2013.M02,96,In-Store Promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2013.M03,75.2,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2013.M04,86,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2013.M05,74,no_promotion
I-118542,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,B,2013.M06,101.6,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M03,100,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M04,103,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M05,101,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M06,155.2,Catalogue Promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M07,124,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M08,105,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M09,77.6,Catalogue Promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M10,109,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M11,134,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2010.M12,170.4,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2011.M01,100,no_promotion
I-118543,V19,2010.M03,73,Cosmetics,Cosmetics Base,Concealer,A,2011.M02,113,In-Store Promotion
